300	3	16-Mar-2008 12:04:07	4	0.057	1	0	
300	3	16-Mar-2008 12:04:13	8	1.615	2	0	
300	3	16-Mar-2008 12:04:18	4	1.522	2	1	
300	3	16-Mar-2008 12:04:23	8	0.272	1	1	
300	3	16-Mar-2008 12:04:27	4	1.153	2	0	
300	3	16-Mar-2008 12:04:33	6	1.402	1	1	
300	3	16-Mar-2008 12:04:37	4	1.077	2	1	
300	3	16-Mar-2008 12:04:41	6	0.650	1	1	
300	3	16-Mar-2008 12:04:46	8	0.333	2	1	
300	3	16-Mar-2008 12:04:50	6	0.023	1	0	
300	3	16-Mar-2008 12:04:53	4	0.000	1	1	
300	3	16-Mar-2008 12:04:58	6	0.408	2	0	
300	3	16-Mar-2008 12:05:02	8	0.337	1	1	
300	3	16-Mar-2008 12:05:07	6	0.591	1	0	
300	3	16-Mar-2008 12:05:12	8	0.730	2	0	
300	3	16-Mar-2008 12:05:16	6	0.159	2	0	
300	3	16-Mar-2008 12:05:20	4	0.376	1	0	
300	3	16-Mar-2008 12:05:24	6	0.203	1	1	
300	3	16-Mar-2008 12:05:28	4	0.741	1	0	
300	3	16-Mar-2008 12:05:32	6	0.224	2	0	
300	3	16-Mar-2008 12:05:37	4	1.177	2	0	
300	3	16-Mar-2008 12:05:42	8	0.364	1	0	
300	3	16-Mar-2008 12:05:46	6	0.465	1	0	
300	3	16-Mar-2008 12:05:51	8	0.788	1	1	
300	3	16-Mar-2008 12:05:55	4	0.541	1	0	
300	3	16-Mar-2008 12:05:59	6	0.408	1	1	
300	3	16-Mar-2008 12:06:04	8	0.125	2	1	
300	3	16-Mar-2008 12:06:07	4	0.000	1	0	
300	3	16-Mar-2008 12:06:11	6	0.288	2	0	
300	3	16-Mar-2008 12:06:16	8	0.282	1	0	
200	3	16-Mar-2008 16:00:01	4	5.658	1	0	
200	3	16-Mar-2008 16:00:06	8	0.649	1	1	
200	3	16-Mar-2008 16:00:11	4	1.762	1	0	
200	3	16-Mar-2008 16:00:18	8	2.236	1	1	
200	3	16-Mar-2008 16:00:27	4	4.835	-1	0	
200	3	16-Mar-2008 16:00:32	6	1.492	1	1	
200	3	16-Mar-2008 16:00:39	4	3.741	1	0	
200	3	16-Mar-2008 16:00:44	6	0.544	1	1	
200	3	16-Mar-2008 16:00:50	8	1.565	2	1	
200	3	16-Mar-2008 16:00:54	6	0.382	2	1	
200	3	16-Mar-2008 16:00:58	4	0.394	1	1	
200	3	16-Mar-2008 16:01:02	6	0.330	1	1	
200	3	16-Mar-2008 16:01:07	8	0.674	1	1	
200	3	16-Mar-2008 16:01:11	6	0.716	2	1	
200	3	16-Mar-2008 16:01:16	8	0.557	1	1	
200	3	16-Mar-2008 16:01:21	6	0.770	1	1	
200	3	16-Mar-2008 16:01:25	4	0.585	1	0	
200	3	16-Mar-2008 16:01:29	6	0.373	1	1	
200	3	16-Mar-2008 16:01:33	4	0.246	1	0	
200	3	16-Mar-2008 16:01:37	6	0.132	1	1	
200	3	16-Mar-2008 16:01:42	4	1.515	1	1	
200	3	16-Mar-2008 16:01:46	8	0.365	2	1	
200	3	16-Mar-2008 16:01:50	6	0.117	2	1	
200	3	16-Mar-2008 16:01:55	8	0.356	1	1	
200	3	16-Mar-2008 16:01:59	4	0.076	1	0	
200	3	16-Mar-2008 16:02:03	6	0.709	1	1	
200	3	16-Mar-2008 16:02:08	8	0.350	2	1	
200	3	16-Mar-2008 16:02:12	4	0.488	1	0	
200	3	16-Mar-2008 16:02:16	6	0.829	1	1	
200	3	16-Mar-2008 16:02:21	8	0.390	2	1	
