
EK	6	22-Sep-2007 12:23:05	6	1.385	2	1	
EK	6	22-Sep-2007 12:23:10	4	0.571	1	1	
EK	6	22-Sep-2007 12:23:15	8	0.646	2	1	
EK	6	22-Sep-2007 12:23:20	8	0.374	1	1	
EK	6	22-Sep-2007 12:23:26	8	0.507	2	1	
EK	6	22-Sep-2007 12:23:30	4	0.906	1	1	
EK	6	22-Sep-2007 12:23:36	8	0.976	1	1	
EK	6	22-Sep-2007 12:23:40	4	0.557	2	1	
EK	6	22-Sep-2007 12:23:45	6	0.677	1	1	
EK	6	22-Sep-2007 12:23:50	6	0.490	2	1	
EK	6	22-Sep-2007 12:23:55	8	0.624	2	1	
EK	6	22-Sep-2007 12:24:00	4	0.450	1	1	
EK	6	22-Sep-2007 12:24:04	6	0.399	2	0	
EK	6	22-Sep-2007 12:24:08	4	0.456	1	1	
EK	6	22-Sep-2007 12:24:13	4	0.696	2	1	
EK	6	22-Sep-2007 12:24:17	6	0.363	1	1	
EK	6	22-Sep-2007 12:24:22	4	0.343	2	1	
EK	6	22-Sep-2007 12:24:26	6	0.392	2	1	
EK	6	22-Sep-2007 12:24:31	8	0.396	1	0	
EK	6	22-Sep-2007 12:24:36	6	0.418	2	1	
EK	6	22-Sep-2007 12:24:40	4	0.563	1	1	
EK	6	22-Sep-2007 12:24:45	6	0.371	2	0	
EK	6	22-Sep-2007 12:24:50	4	1.276	2	1	
EK	6	22-Sep-2007 12:24:55	6	0.385	1	0	
EK	6	22-Sep-2007 12:24:59	4	0.532	2	0	
EK	6	22-Sep-2007 12:25:05	8	1.035	1	1	
EK	6	22-Sep-2007 12:25:10	6	0.414	1	0	
EK	6	22-Sep-2007 12:25:15	8	0.299	1	1	
EK	6	22-Sep-2007 12:25:21	8	1.169	2	1	
EK	6	22-Sep-2007 12:25:25	6	0.466	2	0	
